image_id,source,original_dataset,image_path
runway_fashion_runway_images_refined_86940_jpg.rf.50fb621084dbd2ac82cedc7f67cdddf6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86940_jpg.rf.50fb621084dbd2ac82cedc7f67cdddf6.jpg
runway_fashion_runway_images_refined_22205_jpg.rf.dd1c660160d5a7f683b42c3cccd9b53c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22205_jpg.rf.dd1c660160d5a7f683b42c3cccd9b53c.jpg
runway_fashion_runway_images_refined_87481_jpg.rf.9ea71fa132e552730d4e0a3b785124d7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87481_jpg.rf.9ea71fa132e552730d4e0a3b785124d7.jpg
runway_fashion_runway_images_refined_15855_jpg.rf.1b0171a1ac32d1d04b7f8aab130ff646,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15855_jpg.rf.1b0171a1ac32d1d04b7f8aab130ff646.jpg
runway_fashion_runway_images_refined_86674_jpg.rf.9770f79081a23aee908a889f8df98d2a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86674_jpg.rf.9770f79081a23aee908a889f8df98d2a.jpg
runway_fashion_runway_images_refined_86629_jpg.rf.c747904fda2cf65ee10200fb31bf7b87,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86629_jpg.rf.c747904fda2cf65ee10200fb31bf7b87.jpg
runway_fashion_runway_images_refined_8979_jpg.rf.d51a5f6a795c5874f519e1526fcd7e48,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8979_jpg.rf.d51a5f6a795c5874f519e1526fcd7e48.jpg
runway_fashion_runway_images_refined_87353_jpg.rf.934e24cec3de92fcfe503daac4eed67c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87353_jpg.rf.934e24cec3de92fcfe503daac4eed67c.jpg
runway_fashion_runway_images_refined_16031_jpg.rf.d92eeee3bc204bcffebc23879a11991e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16031_jpg.rf.d92eeee3bc204bcffebc23879a11991e.jpg
runway_fashion_runway_images_refined_22225_jpg.rf.479f048e8afd8a203fadb7423fec7181,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22225_jpg.rf.479f048e8afd8a203fadb7423fec7181.jpg
runway_fashion_runway_images_refined_22349_jpg.rf.535c3e42521b6b4a2c326d3265450e5a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22349_jpg.rf.535c3e42521b6b4a2c326d3265450e5a.jpg
runway_fashion_runway_images_refined_22253_jpg.rf.670119668b0f51245ac13978c8a2f6b4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22253_jpg.rf.670119668b0f51245ac13978c8a2f6b4.jpg
runway_fashion_runway_images_refined_15526_jpg.rf.3fcda8c8a7a766b3f33506bffde3879d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15526_jpg.rf.3fcda8c8a7a766b3f33506bffde3879d.jpg
runway_fashion_runway_images_refined_86970_jpg.rf.aac7d8d3b65b15713bad8d8b536e058a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86970_jpg.rf.aac7d8d3b65b15713bad8d8b536e058a.jpg
runway_fashion_runway_images_refined_22194_jpg.rf.732705b545aabec9f82ad6443d654fd8,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22194_jpg.rf.732705b545aabec9f82ad6443d654fd8.jpg
runway_fashion_runway_images_refined_87181_jpg.rf.ef68674cdc7f3f1c557f163373401a3a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87181_jpg.rf.ef68674cdc7f3f1c557f163373401a3a.jpg
runway_fashion_runway_images_refined_87513_jpg.rf.df2eb7d7d545788f1f1c1e306b05f51b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87513_jpg.rf.df2eb7d7d545788f1f1c1e306b05f51b.jpg
runway_fashion_runway_images_refined_15903_jpg.rf.bc00033302d0f73d173f8fba243449ae,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15903_jpg.rf.bc00033302d0f73d173f8fba243449ae.jpg
runway_fashion_runway_images_refined_15309_jpg.rf.ea944e3551b1ed6b4dbdd06e2454a4c0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15309_jpg.rf.ea944e3551b1ed6b4dbdd06e2454a4c0.jpg
runway_fashion_runway_images_refined_22166_jpg.rf.c5b83b26c9b409634a698d49441a4135,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22166_jpg.rf.c5b83b26c9b409634a698d49441a4135.jpg
runway_fashion_runway_images_refined_22198_jpg.rf.252d2827514e4a0a357e7067c81e19c7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22198_jpg.rf.252d2827514e4a0a357e7067c81e19c7.jpg
runway_fashion_runway_images_refined_16255_jpg.rf.27371e46ccfb189b8bbcb00baa64db06,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16255_jpg.rf.27371e46ccfb189b8bbcb00baa64db06.jpg
runway_fashion_runway_images_refined_87428_jpg.rf.ca8427913057aba6e1bf9d76160bb831,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87428_jpg.rf.ca8427913057aba6e1bf9d76160bb831.jpg
runway_fashion_runway_images_refined_15890_jpg.rf.44dc9e0ecea6182336e48177510cb091,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15890_jpg.rf.44dc9e0ecea6182336e48177510cb091.jpg
runway_fashion_runway_images_refined_22300_jpg.rf.aa7221d12ca0064fbc093b70113a782e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22300_jpg.rf.aa7221d12ca0064fbc093b70113a782e.jpg
runway_fashion_runway_images_refined_87202_jpg.rf.d796b85c49415c983e62f40b8ddf5689,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87202_jpg.rf.d796b85c49415c983e62f40b8ddf5689.jpg
runway_fashion_runway_images_refined_86652_jpg.rf.e03082cdd6c81b8e329673aea81399b7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86652_jpg.rf.e03082cdd6c81b8e329673aea81399b7.jpg
runway_fashion_runway_images_refined_22129_jpg.rf.e713f610877ffe6788726509ad1f1467,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22129_jpg.rf.e713f610877ffe6788726509ad1f1467.jpg
runway_fashion_runway_images_refined_87462_jpg.rf.8dc716f74d71930a727bd5893cff51cb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87462_jpg.rf.8dc716f74d71930a727bd5893cff51cb.jpg
runway_fashion_runway_images_refined_86657_jpg.rf.1c5d4465e23bcc4b8edde8ca02e85a32,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86657_jpg.rf.1c5d4465e23bcc4b8edde8ca02e85a32.jpg
runway_fashion_runway_images_refined_86881_jpg.rf.458c0f15e48c26cf686de666b3fe6aea,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86881_jpg.rf.458c0f15e48c26cf686de666b3fe6aea.jpg
runway_fashion_runway_images_refined_8017_jpg.rf.8bc5be9f273703a8eaaef19c167f9a07,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8017_jpg.rf.8bc5be9f273703a8eaaef19c167f9a07.jpg
runway_fashion_runway_images_refined_8017_jpg.rf.2a1c42ca540e03a74938357650005cdb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8017_jpg.rf.2a1c42ca540e03a74938357650005cdb.jpg
runway_fashion_runway_images_refined_86460_jpg.rf.e9b7cf96aeec974d2a2827bf67b7b1a4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86460_jpg.rf.e9b7cf96aeec974d2a2827bf67b7b1a4.jpg
runway_fashion_runway_images_refined_86674_jpg.rf.d7bdc0a24acb9c16527fda7b83d5a5bb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86674_jpg.rf.d7bdc0a24acb9c16527fda7b83d5a5bb.jpg
runway_fashion_runway_images_refined_22301_jpg.rf.d9d6878a53c294f6e981f6c3d3d741a6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22301_jpg.rf.d9d6878a53c294f6e981f6c3d3d741a6.jpg
runway_fashion_runway_images_refined_87112_jpg.rf.4ddbf615b733df9dbb06ede1c314df0e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87112_jpg.rf.4ddbf615b733df9dbb06ede1c314df0e.jpg
runway_fashion_runway_images_refined_15926_jpg.rf.35c3d59157968fdb81ac4c59eb48dca9,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15926_jpg.rf.35c3d59157968fdb81ac4c59eb48dca9.jpg
runway_fashion_runway_images_refined_16242_jpg.rf.2701c0c1dbec3b8a08328ae24cce201c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16242_jpg.rf.2701c0c1dbec3b8a08328ae24cce201c.jpg
runway_fashion_runway_images_refined_87121_jpg.rf.e127cd6235425f4516c8fe9eb4ba2e34,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87121_jpg.rf.e127cd6235425f4516c8fe9eb4ba2e34.jpg
runway_fashion_runway_images_refined_15868_jpg.rf.c125d26fad600496ec8b6491b902afa7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15868_jpg.rf.c125d26fad600496ec8b6491b902afa7.jpg
runway_fashion_runway_images_refined_86668_jpg.rf.285b671c70b49b72580e50ad64bf005b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86668_jpg.rf.285b671c70b49b72580e50ad64bf005b.jpg
runway_fashion_runway_images_refined_87546_jpg.rf.1de8f68d2b5c9cb6751040fe43adc852,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87546_jpg.rf.1de8f68d2b5c9cb6751040fe43adc852.jpg
runway_fashion_runway_images_refined_87008_jpg.rf.df095486f91841def3fc74ef4136a95d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87008_jpg.rf.df095486f91841def3fc74ef4136a95d.jpg
runway_fashion_runway_images_refined_86759_jpg.rf.81237b43e18e4afe43e3e8f61d757be5,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86759_jpg.rf.81237b43e18e4afe43e3e8f61d757be5.jpg
runway_fashion_runway_images_refined_86541_jpg.rf.842abffd266c3e43c097c89906ec4251,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86541_jpg.rf.842abffd266c3e43c097c89906ec4251.jpg
runway_fashion_runway_images_refined_15530_jpg.rf.9760ca34e187a8eb129f728f71d19d3d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15530_jpg.rf.9760ca34e187a8eb129f728f71d19d3d.jpg
runway_fashion_runway_images_refined_22211_jpg.rf.23b95c6370cc19b4cd9b41a7ea92a5b7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22211_jpg.rf.23b95c6370cc19b4cd9b41a7ea92a5b7.jpg
runway_fashion_runway_images_refined_22124_jpg.rf.cf45dc2eb9b090da8f0aa23cc3ef95ff,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22124_jpg.rf.cf45dc2eb9b090da8f0aa23cc3ef95ff.jpg
runway_fashion_runway_images_refined_86671_jpg.rf.dd2280b6cc3bb6f6b4f9fb1db50e7638,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86671_jpg.rf.dd2280b6cc3bb6f6b4f9fb1db50e7638.jpg
runway_fashion_runway_images_refined_22262_jpg.rf.5c8900f3b169a9e346b4aa68f27204d0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22262_jpg.rf.5c8900f3b169a9e346b4aa68f27204d0.jpg
runway_fashion_runway_images_refined_8012_jpg.rf.dd14595b7929b7ec544252d719e7924a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8012_jpg.rf.dd14595b7929b7ec544252d719e7924a.jpg
runway_fashion_runway_images_refined_22198_jpg.rf.1432fb3d0a34e5ffa9f11755cba25922,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22198_jpg.rf.1432fb3d0a34e5ffa9f11755cba25922.jpg
runway_fashion_runway_images_refined_87490_jpg.rf.45b6c39ba236b93fdbc688299a02ce26,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87490_jpg.rf.45b6c39ba236b93fdbc688299a02ce26.jpg
runway_fashion_runway_images_refined_86668_jpg.rf.eeb4b03b07bf9d879bbd4aa791b3b689,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86668_jpg.rf.eeb4b03b07bf9d879bbd4aa791b3b689.jpg
runway_fashion_runway_images_refined_87208_jpg.rf.700310f3e5d928457bb094a1d58408b8,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87208_jpg.rf.700310f3e5d928457bb094a1d58408b8.jpg
runway_fashion_runway_images_refined_16127_jpg.rf.05a4dbf59023a1396967a05fedcf7946,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16127_jpg.rf.05a4dbf59023a1396967a05fedcf7946.jpg
runway_fashion_runway_images_refined_87127_jpg.rf.b6d9816e8621ef399810b8ebf5e69408,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87127_jpg.rf.b6d9816e8621ef399810b8ebf5e69408.jpg
runway_fashion_runway_images_refined_9033_jpg.rf.46fc2f877b57bda81c56c31308a25177,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/9033_jpg.rf.46fc2f877b57bda81c56c31308a25177.jpg
runway_fashion_runway_images_refined_8988_jpg.rf.b0ef91251a91dfde4e0c8ef30cc3310a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8988_jpg.rf.b0ef91251a91dfde4e0c8ef30cc3310a.jpg
runway_fashion_runway_images_refined_87455_jpg.rf.03e72924c49589591f999734988c7ddb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87455_jpg.rf.03e72924c49589591f999734988c7ddb.jpg
runway_fashion_runway_images_refined_87315_jpg.rf.5ef1d89bb14c0a5a820ab3176df640da,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87315_jpg.rf.5ef1d89bb14c0a5a820ab3176df640da.jpg
runway_fashion_runway_images_refined_8025_jpg.rf.b1f385d51416fb0197f656042dcf2d06,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8025_jpg.rf.b1f385d51416fb0197f656042dcf2d06.jpg
runway_fashion_runway_images_refined_16163_jpg.rf.b17a0b97449ff88b0cb5f0d886e4c91a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16163_jpg.rf.b17a0b97449ff88b0cb5f0d886e4c91a.jpg
runway_fashion_runway_images_refined_87341_jpg.rf.cc47eb504241407f3afa6b986834da78,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87341_jpg.rf.cc47eb504241407f3afa6b986834da78.jpg
runway_fashion_runway_images_refined_86444_jpg.rf.389d76aa2c73b554e4b660f84d3e485d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86444_jpg.rf.389d76aa2c73b554e4b660f84d3e485d.jpg
runway_fashion_runway_images_refined_16199_jpg.rf.b40744b53d2290e9eac25daf8bf2983d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16199_jpg.rf.b40744b53d2290e9eac25daf8bf2983d.jpg
runway_fashion_runway_images_refined_8031_jpg.rf.22353511343f155de6d033f67fe685aa,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8031_jpg.rf.22353511343f155de6d033f67fe685aa.jpg
runway_fashion_runway_images_refined_8963_jpg.rf.44b8918920ba97cfab0738ef78a15f69,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8963_jpg.rf.44b8918920ba97cfab0738ef78a15f69.jpg
runway_fashion_runway_images_refined_22284_jpg.rf.1ffb60ac7019eda224da09337176ea34,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22284_jpg.rf.1ffb60ac7019eda224da09337176ea34.jpg
runway_fashion_runway_images_refined_22113_jpg.rf.6bdb977abd0cd607e448fe65a365ceaa,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22113_jpg.rf.6bdb977abd0cd607e448fe65a365ceaa.jpg
runway_fashion_runway_images_refined_15517_jpg.rf.1d2dbffea7cb9837a4924860f6a31469,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15517_jpg.rf.1d2dbffea7cb9837a4924860f6a31469.jpg
runway_fashion_runway_images_refined_86653_jpg.rf.dd5e35c31488345043adfb20db1da12b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86653_jpg.rf.dd5e35c31488345043adfb20db1da12b.jpg
runway_fashion_runway_images_refined_86536_jpg.rf.db073dab0e776da03cdb38d5fa3750aa,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86536_jpg.rf.db073dab0e776da03cdb38d5fa3750aa.jpg
runway_fashion_runway_images_refined_1068_jpg.rf.68dc4d6d771a07f23cee31d6a187b74b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/1068_jpg.rf.68dc4d6d771a07f23cee31d6a187b74b.jpg
runway_fashion_runway_images_refined_87448_jpg.rf.6db99d21ca313a63b03d16d90b30369d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87448_jpg.rf.6db99d21ca313a63b03d16d90b30369d.jpg
runway_fashion_runway_images_refined_86966_jpg.rf.fd69c0fd214b0d8f84ef22a6c9eb344c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86966_jpg.rf.fd69c0fd214b0d8f84ef22a6c9eb344c.jpg
runway_fashion_runway_images_refined_86437_jpg.rf.49ab69a7ff62e3baf7623bb04593351b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86437_jpg.rf.49ab69a7ff62e3baf7623bb04593351b.jpg
runway_fashion_runway_images_refined_16235_jpg.rf.8895edd8e48dc895d943bb5cdae50dc0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16235_jpg.rf.8895edd8e48dc895d943bb5cdae50dc0.jpg
runway_fashion_runway_images_refined_87004_jpg.rf.b182bded335a5cb549d0821699c2387f,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87004_jpg.rf.b182bded335a5cb549d0821699c2387f.jpg
runway_fashion_runway_images_refined_22126_jpg.rf.7080a602aa5c3673b86fd293a9a85790,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22126_jpg.rf.7080a602aa5c3673b86fd293a9a85790.jpg
runway_fashion_runway_images_refined_22185_jpg.rf.317903562aca8791644187708a767e25,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22185_jpg.rf.317903562aca8791644187708a767e25.jpg
runway_fashion_runway_images_refined_22192_jpg.rf.e1e3c49a4a1fb31a2b7d3cb5503a1ffc,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22192_jpg.rf.e1e3c49a4a1fb31a2b7d3cb5503a1ffc.jpg
runway_fashion_runway_images_refined_22163_jpg.rf.0c980bc40695608fbf3f62986d318d29,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22163_jpg.rf.0c980bc40695608fbf3f62986d318d29.jpg
runway_fashion_runway_images_refined_86758_jpg.rf.6b06cee310cfd0e4c0eb5d9e1ed4ca98,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86758_jpg.rf.6b06cee310cfd0e4c0eb5d9e1ed4ca98.jpg
runway_fashion_runway_images_refined_87303_jpg.rf.0c4a9589cec89004658a8ca8f14c6d3a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87303_jpg.rf.0c4a9589cec89004658a8ca8f14c6d3a.jpg
runway_fashion_runway_images_refined_22105_jpg.rf.dd07ce4551bc3b678b7c64b071fc92cb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22105_jpg.rf.dd07ce4551bc3b678b7c64b071fc92cb.jpg
runway_fashion_runway_images_refined_86731_jpg.rf.4f72fa30f22c351c2629d04cc206d358,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86731_jpg.rf.4f72fa30f22c351c2629d04cc206d358.jpg
runway_fashion_runway_images_refined_22164_jpg.rf.81e247cf0ddebe8858adc26d633597da,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22164_jpg.rf.81e247cf0ddebe8858adc26d633597da.jpg
runway_fashion_runway_images_refined_87099_jpg.rf.02452009355c98f28b1d492ba98f8a9c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87099_jpg.rf.02452009355c98f28b1d492ba98f8a9c.jpg
runway_fashion_runway_images_refined_15738_jpg.rf.019d8c68062a5b018b471c95c91be914,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15738_jpg.rf.019d8c68062a5b018b471c95c91be914.jpg
runway_fashion_runway_images_refined_16059_jpg.rf.fe33e9488f50a0c1ffcbc5244027d651,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16059_jpg.rf.fe33e9488f50a0c1ffcbc5244027d651.jpg
runway_fashion_runway_images_refined_87104_jpg.rf.e07b50e3c605eb64ff27a59fa9a3fde8,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87104_jpg.rf.e07b50e3c605eb64ff27a59fa9a3fde8.jpg
runway_fashion_runway_images_refined_87322_jpg.rf.2f691b1e64214618d48afaee3e239924,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87322_jpg.rf.2f691b1e64214618d48afaee3e239924.jpg
runway_fashion_runway_images_refined_8947_jpg.rf.cf02c5cd6dc3733aadf1d4fa3353a969,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8947_jpg.rf.cf02c5cd6dc3733aadf1d4fa3353a969.jpg
runway_fashion_runway_images_refined_86639_jpg.rf.afae44f4074d8abfbea8216b0d89e079,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86639_jpg.rf.afae44f4074d8abfbea8216b0d89e079.jpg
runway_fashion_runway_images_refined_87154_jpg.rf.a9d2cac09d821c3cefdd66284c29ed6e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87154_jpg.rf.a9d2cac09d821c3cefdd66284c29ed6e.jpg
runway_fashion_runway_images_refined_15738_jpg.rf.f738681c99d087e4743e624886c0ddd5,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15738_jpg.rf.f738681c99d087e4743e624886c0ddd5.jpg
runway_fashion_runway_images_refined_86448_jpg.rf.69ad682a1b7077558090e48856cf05ca,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86448_jpg.rf.69ad682a1b7077558090e48856cf05ca.jpg
runway_fashion_runway_images_refined_86758_jpg.rf.cc691182e5e09f38dd4ee9d080ec912d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86758_jpg.rf.cc691182e5e09f38dd4ee9d080ec912d.jpg
runway_fashion_runway_images_refined_87460_jpg.rf.632b3c32a6a108fb4e1c57c0ad55096e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87460_jpg.rf.632b3c32a6a108fb4e1c57c0ad55096e.jpg
runway_fashion_runway_images_refined_86768_jpg.rf.2447c8a8e502380316205b9933fa1a8d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86768_jpg.rf.2447c8a8e502380316205b9933fa1a8d.jpg
runway_fashion_runway_images_refined_86736_jpg.rf.97ea3cbb75e23d235f8ce489b6ea9d10,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86736_jpg.rf.97ea3cbb75e23d235f8ce489b6ea9d10.jpg
runway_fashion_runway_images_refined_86546_jpg.rf.e4c9109f7a727d0e688aad28b1bc52ec,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86546_jpg.rf.e4c9109f7a727d0e688aad28b1bc52ec.jpg
runway_fashion_runway_images_refined_87075_jpg.rf.125576720dad29d9baff221a3a7a2ec7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87075_jpg.rf.125576720dad29d9baff221a3a7a2ec7.jpg
runway_fashion_runway_images_refined_8966_jpg.rf.fc52628bce9cbad4d578313e00b67085,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8966_jpg.rf.fc52628bce9cbad4d578313e00b67085.jpg
runway_fashion_runway_images_refined_87432_jpg.rf.931a4d25edfb429bfd95ac869d739c4f,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87432_jpg.rf.931a4d25edfb429bfd95ac869d739c4f.jpg
runway_fashion_runway_images_refined_8836_jpg.rf.985372ba17e8a2c1610a7886615e7d0a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8836_jpg.rf.985372ba17e8a2c1610a7886615e7d0a.jpg
runway_fashion_runway_images_refined_22136_jpg.rf.6af80fee008137b0a29a1a321516d4e1,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22136_jpg.rf.6af80fee008137b0a29a1a321516d4e1.jpg
runway_fashion_runway_images_refined_86444_jpg.rf.0ab0ce14b7ec563d839dee160b516036,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86444_jpg.rf.0ab0ce14b7ec563d839dee160b516036.jpg
runway_fashion_runway_images_refined_22240_jpg.rf.b5f5bcae934d59062ed2146047761ce4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22240_jpg.rf.b5f5bcae934d59062ed2146047761ce4.jpg
runway_fashion_runway_images_refined_87135_jpg.rf.b161bf882fb569ed2a4dff012afa65c8,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87135_jpg.rf.b161bf882fb569ed2a4dff012afa65c8.jpg
runway_fashion_runway_images_refined_16066_jpg.rf.bf97f23026b474ad41473f64404cc69e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16066_jpg.rf.bf97f23026b474ad41473f64404cc69e.jpg
runway_fashion_runway_images_refined_86532_jpg.rf.fbda59ac25dfca066beec17b8ab8ccb6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86532_jpg.rf.fbda59ac25dfca066beec17b8ab8ccb6.jpg
runway_fashion_runway_images_refined_87370_jpg.rf.b8d84496a4fdf719bccaaae60af7f42d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87370_jpg.rf.b8d84496a4fdf719bccaaae60af7f42d.jpg
runway_fashion_runway_images_refined_16257_jpg.rf.d5af1e7fe84919c70a6f03a45ec1dc8c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16257_jpg.rf.d5af1e7fe84919c70a6f03a45ec1dc8c.jpg
runway_fashion_runway_images_refined_15844_jpg.rf.f8ecbefcd9429f03d1ff488745821afd,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15844_jpg.rf.f8ecbefcd9429f03d1ff488745821afd.jpg
runway_fashion_runway_images_refined_8954_jpg.rf.38f65b50fcae35b6a0fcfcc5716901e9,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8954_jpg.rf.38f65b50fcae35b6a0fcfcc5716901e9.jpg
runway_fashion_runway_images_refined_87539_jpg.rf.fab7ee21bf7f0af5aa13542d893b4b86,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87539_jpg.rf.fab7ee21bf7f0af5aa13542d893b4b86.jpg
